transaction_id,customer_id,transaction_date,transaction_type,channel,country,amount,is_fraud
TXN00117146,114641,2025-03-03 13:57:11.915159,Bank Transfer,ATM,UK,134.89,0
TXN00117147,122903,2025-03-03 14:02:27.276736,ATM Withdrawal,ATM,UK,17.37,0
TXN00117148,116637,2025-03-03 14:07:42.638313,Purchase,Online,Germany,29.61,0
TXN00117149,126544,2025-03-03 14:12:57.999890,Bill Payment,Mobile,UK,83.71,0
TXN00117150,122079,2025-03-03 14:18:13.361466,Bank Transfer,Mobile,Singapore,42.71,0
TXN00117151,129488,2025-03-03 14:23:28.723043,Bank Transfer,POS,India,14.85,0
TXN00117152,123596,2025-03-03 14:28:44.084620,Online Transfer,POS,UK,60.86,0
TXN00117153,111827,2025-03-03 14:33:59.446197,Bank Transfer,Online,USA,57.53,0
TXN00117154,107358,2025-03-03 14:39:14.807774,Purchase,Online,UK,12.05,0
TXN00117155,127376,2025-03-03 14:44:30.169350,Bill Payment,POS,UK,6.38,0
TXN00117156,124271,2025-03-03 14:49:45.530927,Purchase,Online,UK,54.41,0
TXN00117157,113181,2025-03-03 14:55:00.892504,Purchase,Mobile,USA,6.78,0
TXN00117158,123081,2025-03-03 15:00:16.254081,Bank Transfer,POS,UK,17.89,0
TXN00117159,124016,2025-03-03 15:05:31.615658,Bank Transfer,POS,UK,142.39,0
TXN00117160,112955,2025-03-03 15:10:46.977234,Purchase,Online,UK,137.84,0
TXN00117161,112768,2025-03-03 15:16:02.338811,Purchase,Online,India,152.37,0
TXN00117162,119042,2025-03-03 15:21:17.700388,Purchase,Online,UK,44.45,0
TXN00117163,127818,2025-03-03 15:26:33.061965,Purchase,Mobile,USA,115.09,0
TXN00117164,121260,2025-03-03 15:31:48.423542,Purchase,Online,India,325.77,0
TXN00117165,126066,2025-03-03 15:37:03.785118,Online Transfer,POS,UK,129.17,0
TXN00117166,113138,2025-03-03 15:42:19.146695,Bank Transfer,Branch,India,3.94,0
TXN00117167,121052,2025-03-03 15:47:34.508272,Purchase,Branch,UK,76.68,0
TXN00117168,114912,2025-03-03 15:52:49.869849,ATM Withdrawal,Mobile,USA,23.82,0
TXN00117169,108964,2025-03-03 15:58:05.231426,ATM Withdrawal,Online,France,5.43,0
TXN00117170,121986,2025-03-03 16:03:20.593002,Online Transfer,Online,Australia,59.83,0
TXN00117171,128071,2025-03-03 16:08:35.954579,Purchase,POS,India,825.51,0
TXN00117172,123955,2025-03-03 16:13:51.316156,Purchase,Online,India,85.01,0
TXN00117173,126475,2025-03-03 16:19:06.677733,Purchase,Mobile,India,6.95,0
TXN00117174,123469,2025-03-03 16:24:22.039310,Bank Transfer,POS,USA,56.88,0
TXN00117175,129757,2025-03-03 16:29:37.400887,ATM Withdrawal,Mobile,UK,23.01,0
TXN00117176,128916,2025-03-03 16:34:52.762463,Purchase,Mobile,France,36.69,0
TXN00117177,127039,2025-03-03 16:40:08.124040,Online Transfer,Online,UAE,75.34,0
TXN00117178,123729,2025-03-03 16:45:23.485617,ATM Withdrawal,Online,UK,81.67,0
TXN00117179,127295,2025-03-03 16:50:38.847194,ATM Withdrawal,ATM,UK,103.34,0
TXN00117180,102602,2025-03-03 16:55:54.208771,ATM Withdrawal,Online,France,19.78,0
TXN00117181,119476,2025-03-03 17:01:09.570347,ATM Withdrawal,POS,UK,75.64,0
TXN00117182,109328,2025-03-03 17:06:24.931924,Bank Transfer,POS,India,18.36,0
TXN00117183,117108,2025-03-03 17:11:40.293501,Purchase,ATM,Singapore,19.33,0
TXN00117184,127232,2025-03-03 17:16:55.655078,Purchase,POS,UK,5.46,0
TXN00117185,111796,2025-03-03 17:22:11.016655,Purchase,POS,India,11.05,0
TXN00117186,101040,2025-03-03 17:27:26.378231,Purchase,POS,UK,122.72,0
TXN00117187,118939,2025-03-03 17:32:41.739808,Purchase,ATM,UK,65.24,0
TXN00117188,127705,2025-03-03 17:37:57.101385,Purchase,POS,UK,23.03,0
TXN00117189,103347,2025-03-03 17:43:12.462962,Purchase,Online,USA,1.68,0
TXN00117190,123263,2025-03-03 17:48:27.824539,Bill Payment,POS,UK,137.92,0
TXN00117191,111277,2025-03-03 17:53:43.186115,Bill Payment,POS,India,35.23,0
TXN00117192,107927,2025-03-03 17:58:58.547692,Bank Transfer,Mobile,Australia,186.09,0
TXN00117193,103604,2025-03-03 18:04:13.909269,ATM Withdrawal,Online,Singapore,29.6,0
TXN00117194,118795,2025-03-03 18:09:29.270846,Online Transfer,POS,France,20.04,0
TXN00117195,119788,2025-03-03 18:14:44.632423,Online Transfer,POS,UK,35.52,0
TXN00117196,119889,2025-03-03 18:19:59.993999,Purchase,Online,USA,175.96,0
TXN00117197,101263,2025-03-03 18:25:15.355576,ATM Withdrawal,Online,USA,16.28,0
TXN00117198,121914,2025-03-03 18:30:30.717153,Purchase,Online,Singapore,111.01,0
TXN00117199,110787,2025-03-03 18:35:46.078730,Purchase,ATM,UK,42.7,0
TXN00117200,129865,2025-03-03 18:41:01.440307,Bank Transfer,Online,USA,85.66,0
TXN00117201,107562,2025-03-03 18:46:16.801884,Purchase,Online,France,16.52,0
TXN00117202,120812,2025-03-03 18:51:32.163460,Online Transfer,POS,France,82.0,0
TXN00117203,105110,2025-03-03 18:56:47.525037,Online Transfer,Online,UAE,50.81,0
TXN00117204,113592,2025-03-03 19:02:02.886614,ATM Withdrawal,Branch,USA,153.85,0
TXN00117205,123753,2025-03-03 19:07:18.248191,Bank Transfer,ATM,UK,59.71,0
TXN00117206,109208,2025-03-03 19:12:33.609768,Purchase,POS,India,326.86,0
TXN00117207,104933,2025-03-03 19:17:48.971344,ATM Withdrawal,Online,France,40.69,0
TXN00117208,123711,2025-03-03 19:23:04.332921,Purchase,ATM,India,188.57,0
TXN00117209,101462,2025-03-03 19:28:19.694498,Bank Transfer,POS,Germany,374.88,0
TXN00117210,119770,2025-03-03 19:33:35.056075,ATM Withdrawal,POS,India,31.43,0
TXN00117211,102146,2025-03-03 19:38:50.417652,Bank Transfer,POS,India,56.77,0
TXN00117212,122332,2025-03-03 19:44:05.779228,ATM Withdrawal,POS,France,16.27,0
TXN00117213,113897,2025-03-03 19:49:21.140805,Bill Payment,POS,UK,38.09,0
TXN00117214,106358,2025-03-03 19:54:36.502382,Online Transfer,Online,Germany,69.8,0
TXN00117215,122568,2025-03-03 19:59:51.863959,Purchase,POS,USA,21.57,0
TXN00117216,129111,2025-03-03 20:05:07.225536,ATM Withdrawal,POS,USA,64.35,0
TXN00117217,110671,2025-03-03 20:10:22.587112,Online Transfer,POS,Singapore,4.14,0
TXN00117218,127612,2025-03-03 20:15:37.948689,Purchase,Mobile,UK,26.03,0
TXN00117219,116829,2025-03-03 20:20:53.310266,Purchase,Mobile,India,92.19,0
TXN00117220,101744,2025-03-03 20:26:08.671843,ATM Withdrawal,Mobile,USA,78.91,0
TXN00117221,100034,2025-03-03 20:31:24.033420,ATM Withdrawal,Online,Germany,19.97,0
TXN00117222,116446,2025-03-03 20:36:39.394996,Bank Transfer,Mobile,USA,12.91,0
TXN00117223,125679,2025-03-03 20:41:54.756573,ATM Withdrawal,Mobile,UK,116.29,0
TXN00117224,127602,2025-03-03 20:47:10.118150,Purchase,POS,France,63.16,0
TXN00117225,121677,2025-03-03 20:52:25.479727,Bill Payment,Online,UK,48.05,0
TXN00117226,123135,2025-03-03 20:57:40.841304,Bill Payment,Online,Germany,63.35,0
TXN00117227,103589,2025-03-03 21:02:56.202881,Purchase,Online,UAE,18.63,0
TXN00117228,114643,2025-03-03 21:08:11.564457,Bill Payment,Online,USA,16.63,0
TXN00117229,100353,2025-03-03 21:13:26.926034,Bank Transfer,Online,UK,57.59,0
TXN00117230,117466,2025-03-03 21:18:42.287611,Purchase,ATM,UK,23.01,0
TXN00117231,118555,2025-03-03 21:23:57.649188,Purchase,Branch,UK,294.34,0
TXN00117232,118013,2025-03-03 21:29:13.010765,ATM Withdrawal,Online,UAE,35.56,0
TXN00117233,104099,2025-03-03 21:34:28.372341,Online Transfer,Online,UK,60.75,0
TXN00117234,115383,2025-03-03 21:39:43.733918,Purchase,POS,UK,73.5,0
TXN00117235,113578,2025-03-03 21:44:59.095495,Bill Payment,POS,UK,37.69,0
TXN00117236,109007,2025-03-03 21:50:14.457072,Purchase,Online,USA,71.95,0
TXN00117237,128448,2025-03-03 21:55:29.818649,Online Transfer,Online,France,86.8,0
TXN00117238,120345,2025-03-03 22:00:45.180225,ATM Withdrawal,Online,UAE,33.75,0
TXN00117239,111312,2025-03-03 22:06:00.541802,Bill Payment,POS,USA,324.65,0
TXN00117240,126523,2025-03-03 22:11:15.903379,Purchase,Mobile,France,19.77,0
TXN00117241,116637,2025-03-03 22:16:31.264956,Bank Transfer,ATM,France,295.31,0
TXN00117242,103620,2025-03-03 22:21:46.626533,Online Transfer,POS,Germany,281.97,0
TXN00117243,113400,2025-03-03 22:27:01.988109,Bank Transfer,POS,UK,14.55,0
TXN00117244,104406,2025-03-03 22:32:17.349686,Purchase,POS,UK,42.71,0
TXN00117245,100532,2025-03-03 22:37:32.711263,Purchase,POS,India,13.89,0
TXN00117246,109859,2025-03-03 22:42:48.072840,Purchase,POS,USA,441.82,0
TXN00117247,116581,2025-03-03 22:48:03.434417,Online Transfer,POS,UK,43.73,0
TXN00117248,121891,2025-03-03 22:53:18.795993,Bank Transfer,POS,UK,136.12,0
TXN00117249,109128,2025-03-03 22:58:34.157570,ATM Withdrawal,Mobile,UK,37.18,0
TXN00117250,119707,2025-03-03 23:03:49.519147,Purchase,Mobile,Germany,800.36,0
TXN00117251,128476,2025-03-03 23:09:04.880724,Bill Payment,POS,UK,26.98,0
TXN00117252,110182,2025-03-03 23:14:20.242301,Purchase,Online,UK,214.75,0
TXN00117253,108655,2025-03-03 23:19:35.603878,Purchase,Online,Singapore,24.97,0
TXN00117254,125979,2025-03-03 23:24:50.965454,Bill Payment,Online,India,49.84,0
TXN00117255,101734,2025-03-03 23:30:06.327031,Purchase,POS,India,701.89,0
TXN00117256,124599,2025-03-03 23:35:21.688608,ATM Withdrawal,Online,USA,567.1,0
TXN00117257,119132,2025-03-03 23:40:37.050185,ATM Withdrawal,Online,USA,239.2,0
TXN00117258,126398,2025-03-03 23:45:52.411762,ATM Withdrawal,POS,Singapore,169.93,0
TXN00117259,119623,2025-03-03 23:51:07.773338,Online Transfer,ATM,UAE,184.71,0
TXN00117260,127816,2025-03-03 23:56:23.134915,Online Transfer,Online,UK,174.73,0
TXN00117261,109776,2025-03-04 00:01:38.496492,Purchase,Online,UAE,44.43,0
TXN00117262,109429,2025-03-04 00:06:53.858069,Online Transfer,POS,France,18.55,0
TXN00117263,117197,2025-03-04 00:12:09.219646,Purchase,Online,USA,94.84,0
TXN00117264,112325,2025-03-04 00:17:24.581222,Bank Transfer,POS,USA,84.66,0
TXN00117265,108598,2025-03-04 00:22:39.942799,Purchase,POS,India,156.62,0
TXN00117266,103124,2025-03-04 00:27:55.304376,Purchase,Online,USA,10.8,0
TXN00117267,114082,2025-03-04 00:33:10.665953,Purchase,ATM,France,68.48,0
TXN00117268,125614,2025-03-04 00:38:26.027530,Bank Transfer,POS,Australia,25.98,0
TXN00117269,125106,2025-03-04 00:43:41.389106,Online Transfer,Mobile,Germany,163.38,0
TXN00117270,123666,2025-03-04 00:48:56.750683,Purchase,Mobile,UK,82.99,0
TXN00117271,109394,2025-03-04 00:54:12.112260,Online Transfer,Online,France,88.09,0
TXN00117272,113071,2025-03-04 00:59:27.473837,Purchase,POS,India,229.85,0
TXN00117273,106949,2025-03-04 01:04:42.835414,Online Transfer,Mobile,UK,165.45,0
TXN00117274,112674,2025-03-04 01:09:58.196990,Purchase,POS,USA,236.19,0
TXN00117275,108311,2025-03-04 01:15:13.558567,Bill Payment,POS,UK,48.04,0
TXN00117276,118283,2025-03-04 01:20:28.920144,Purchase,Online,UK,22.4,0
TXN00117277,112116,2025-03-04 01:25:44.281721,Purchase,Mobile,Australia,36.04,0
TXN00117278,121834,2025-03-04 01:30:59.643298,Online Transfer,Mobile,Singapore,61.69,0
TXN00117279,128229,2025-03-04 01:36:15.004875,ATM Withdrawal,POS,USA,27.69,0
TXN00117280,110272,2025-03-04 01:41:30.366451,Purchase,POS,Singapore,69.18,0
TXN00117281,128610,2025-03-04 01:46:45.728028,Purchase,Online,USA,191.2,0
TXN00117282,104844,2025-03-04 01:52:01.089605,Bill Payment,POS,UK,135.07,0
TXN00117283,115089,2025-03-04 01:57:16.451182,Purchase,ATM,UK,82.74,0
TXN00117284,113625,2025-03-04 02:02:31.812759,Bill Payment,POS,Singapore,24.72,0
TXN00117285,118678,2025-03-04 02:07:47.174335,Purchase,POS,UK,152.27,0
TXN00117286,122845,2025-03-04 02:13:02.535912,Purchase,Online,USA,34.17,0
TXN00117287,127397,2025-03-04 02:18:17.897489,ATM Withdrawal,POS,Germany,159.91,0
TXN00117288,104949,2025-03-04 02:23:33.259066,Purchase,Online,India,165.47,0
TXN00117289,116018,2025-03-04 02:28:48.620643,Purchase,Mobile,France,96.63,0
TXN00117290,113104,2025-03-04 02:34:03.982219,Purchase,ATM,Germany,1.66,0
TXN00117291,112584,2025-03-04 02:39:19.343796,Purchase,Mobile,USA,170.18,0
TXN00117292,118500,2025-03-04 02:44:34.705373,Purchase,ATM,France,36.44,0
TXN00117293,125440,2025-03-04 02:49:50.066950,Purchase,Online,Singapore,12.58,0
TXN00117294,120452,2025-03-04 02:55:05.428527,Online Transfer,Online,UK,84.62,0
TXN00117295,124632,2025-03-04 03:00:20.790103,Online Transfer,ATM,UK,10.81,0
TXN00117296,103972,2025-03-04 03:05:36.151680,Purchase,POS,UK,12.88,0
TXN00117297,123185,2025-03-04 03:10:51.513257,Purchase,Mobile,Germany,6.91,0
TXN00117298,122580,2025-03-04 03:16:06.874834,ATM Withdrawal,Online,USA,115.73,0
TXN00117299,102685,2025-03-04 03:21:22.236411,Purchase,Online,Singapore,40.48,0
TXN00117300,107082,2025-03-04 03:26:37.597987,Purchase,Mobile,India,46.34,0
TXN00117301,126017,2025-03-04 03:31:52.959564,Online Transfer,POS,India,95.75,0
TXN00117302,113270,2025-03-04 03:37:08.321141,Online Transfer,ATM,Germany,11.93,0
TXN00117303,101810,2025-03-04 03:42:23.682718,Bank Transfer,Online,USA,30.71,0
TXN00117304,128800,2025-03-04 03:47:39.044295,Online Transfer,Mobile,UK,119.85,0
TXN00117305,123503,2025-03-04 03:52:54.405872,Bill Payment,Branch,India,4.51,0
TXN00117306,121949,2025-03-04 03:58:09.767448,ATM Withdrawal,ATM,UK,240.71,0
TXN00117307,100061,2025-03-04 04:03:25.129025,ATM Withdrawal,POS,UK,63.69,0
TXN00117308,115242,2025-03-04 04:08:40.490602,Purchase,POS,UK,52.92,0
TXN00117309,103408,2025-03-04 04:13:55.852179,Purchase,Online,Australia,188.3,0
TXN00117310,124964,2025-03-04 04:19:11.213756,Purchase,POS,USA,9.16,0
TXN00117311,121151,2025-03-04 04:24:26.575332,Purchase,POS,Germany,18.8,0
TXN00117312,104896,2025-03-04 04:29:41.936909,Bank Transfer,Mobile,Singapore,4.19,0
TXN00117313,100664,2025-03-04 04:34:57.298486,Purchase,Online,UAE,201.0,0
TXN00117314,122843,2025-03-04 04:40:12.660063,ATM Withdrawal,POS,India,44.86,0
TXN00117315,116352,2025-03-04 04:45:28.021640,Bank Transfer,Online,USA,197.25,1
TXN00117316,114197,2025-03-04 04:50:43.383216,Bank Transfer,Online,Singapore,16.58,0
TXN00117317,109820,2025-03-04 04:55:58.744793,Bank Transfer,Mobile,Germany,67.48,0
TXN00117318,117611,2025-03-04 05:01:14.106370,Purchase,ATM,Germany,192.18,0
TXN00117319,118632,2025-03-04 05:06:29.467947,Purchase,Mobile,Australia,115.52,0
TXN00117320,119137,2025-03-04 05:11:44.829524,ATM Withdrawal,POS,Germany,66.91,0
TXN00117321,126486,2025-03-04 05:17:00.191100,Bank Transfer,Mobile,USA,46.91,0
TXN00117322,119330,2025-03-04 05:22:15.552677,Bank Transfer,ATM,India,53.02,0
TXN00117323,124561,2025-03-04 05:27:30.914254,Purchase,Mobile,India,136.63,0
TXN00117324,119068,2025-03-04 05:32:46.275831,Purchase,Online,UK,31.63,0
TXN00117325,106260,2025-03-04 05:38:01.637408,ATM Withdrawal,POS,UAE,6.28,0
TXN00117326,118387,2025-03-04 05:43:16.998984,Purchase,ATM,France,24.8,0
TXN00117327,123518,2025-03-04 05:48:32.360561,Online Transfer,Online,Germany,16.52,0
TXN00117328,101525,2025-03-04 05:53:47.722138,Purchase,POS,France,14.05,0
TXN00117329,120095,2025-03-04 05:59:03.083715,Purchase,Online,UK,7.23,0
TXN00117330,116232,2025-03-04 06:04:18.445292,Purchase,POS,Australia,11.84,0
TXN00117331,118841,2025-03-04 06:09:33.806869,ATM Withdrawal,Online,USA,116.91,1
TXN00117332,125141,2025-03-04 06:14:49.168445,Bank Transfer,Online,Singapore,27.26,0
TXN00117333,109609,2025-03-04 06:20:04.530022,Purchase,Mobile,USA,15.97,0
TXN00117334,128842,2025-03-04 06:25:19.891599,Bank Transfer,Mobile,USA,47.7,0
TXN00117335,108436,2025-03-04 06:30:35.253176,Purchase,POS,UK,68.26,0
TXN00117336,103868,2025-03-04 06:35:50.614753,ATM Withdrawal,POS,UAE,1.65,0
TXN00117337,120389,2025-03-04 06:41:05.976329,Purchase,POS,UK,89.22,0
TXN00117338,129757,2025-03-04 06:46:21.337906,Bank Transfer,POS,India,34.76,0
TXN00117339,115419,2025-03-04 06:51:36.699483,Online Transfer,POS,India,69.39,0
TXN00117340,122432,2025-03-04 06:56:52.061060,Bank Transfer,Online,UK,175.33,0
TXN00117341,111177,2025-03-04 07:02:07.422637,Bank Transfer,Mobile,France,26.12,0
TXN00117342,118507,2025-03-04 07:07:22.784213,Purchase,POS,Australia,29.55,0
TXN00117343,126105,2025-03-04 07:12:38.145790,Bank Transfer,ATM,Germany,46.22,0
TXN00117344,100370,2025-03-04 07:17:53.507367,Purchase,POS,USA,135.33,0
TXN00117345,127861,2025-03-04 07:23:08.868944,Purchase,Mobile,UK,3.86,0
TXN00117346,118558,2025-03-04 07:28:24.230521,Purchase,Online,USA,1276.68,1
TXN00117347,125752,2025-03-04 07:33:39.592097,Purchase,Online,Singapore,313.9,0
TXN00117348,111841,2025-03-04 07:38:54.953674,ATM Withdrawal,Branch,Germany,40.08,0
TXN00117349,110356,2025-03-04 07:44:10.315251,Bank Transfer,Branch,UAE,4.21,0
TXN00117350,123128,2025-03-04 07:49:25.676828,Purchase,Branch,UK,99.53,0
TXN00117351,111786,2025-03-04 07:54:41.038405,Purchase,Mobile,UK,16.82,0
TXN00117352,121984,2025-03-04 07:59:56.399982,Purchase,Online,USA,5.1,0
TXN00117353,113148,2025-03-04 08:05:11.761558,Purchase,POS,France,2.87,0
TXN00117354,114898,2025-03-04 08:10:27.123135,ATM Withdrawal,Online,USA,67.72,0
TXN00117355,113921,2025-03-04 08:15:42.484712,Online Transfer,Online,USA,5.47,0
TXN00117356,110815,2025-03-04 08:20:57.846289,Purchase,Online,UK,37.67,0
TXN00117357,116358,2025-03-04 08:26:13.207866,Bank Transfer,ATM,UK,69.51,0
TXN00117358,118006,2025-03-04 08:31:28.569442,Bank Transfer,Mobile,Germany,83.98,0
TXN00117359,120673,2025-03-04 08:36:43.931019,Purchase,Online,India,25.01,0
TXN00117360,116739,2025-03-04 08:41:59.292596,ATM Withdrawal,Mobile,UK,132.32,0
TXN00117361,108250,2025-03-04 08:47:14.654173,Bill Payment,Online,India,42.16,0
TXN00117362,121708,2025-03-04 08:52:30.015750,Purchase,Online,UK,4.82,0
TXN00117363,107672,2025-03-04 08:57:45.377326,Online Transfer,Mobile,USA,370.83,0
TXN00117364,103374,2025-03-04 09:03:00.738903,Purchase,Mobile,Singapore,13.68,0
TXN00117365,123897,2025-03-04 09:08:16.100480,Online Transfer,Online,UAE,57.78,0
TXN00117366,119740,2025-03-04 09:13:31.462057,Purchase,Mobile,UAE,1.47,0
TXN00117367,128792,2025-03-04 09:18:46.823634,Purchase,Mobile,Australia,4.57,0
TXN00117368,121969,2025-03-04 09:24:02.185210,ATM Withdrawal,Online,India,131.9,1
TXN00117369,118640,2025-03-04 09:29:17.546787,Purchase,POS,UK,106.47,0
TXN00117370,124288,2025-03-04 09:34:32.908364,Bill Payment,Branch,India,51.47,0
TXN00117371,109019,2025-03-04 09:39:48.269941,Purchase,POS,India,301.01,0
TXN00117372,107661,2025-03-04 09:45:03.631518,ATM Withdrawal,Mobile,USA,293.85,0
TXN00117373,108964,2025-03-04 09:50:18.993094,ATM Withdrawal,POS,UAE,125.63,0
TXN00117374,113935,2025-03-04 09:55:34.354671,Purchase,ATM,UK,37.37,0
TXN00117375,105756,2025-03-04 10:00:49.716248,Online Transfer,Mobile,UK,56.59,0
TXN00117376,100681,2025-03-04 10:06:05.077825,Purchase,Mobile,India,17.06,0
TXN00117377,115473,2025-03-04 10:11:20.439402,ATM Withdrawal,Mobile,UK,90.32,0
TXN00117378,100572,2025-03-04 10:16:35.800979,ATM Withdrawal,ATM,UK,493.56,0
TXN00117379,101342,2025-03-04 10:21:51.162555,Purchase,ATM,India,7.69,0
TXN00117380,128171,2025-03-04 10:27:06.524132,Online Transfer,POS,France,34.03,0
TXN00117381,118964,2025-03-04 10:32:21.885709,Bill Payment,POS,UK,64.9,0
TXN00117382,120615,2025-03-04 10:37:37.247286,Purchase,POS,UK,32.02,0
TXN00117383,100351,2025-03-04 10:42:52.608863,Purchase,ATM,France,92.24,0
TXN00117384,129246,2025-03-04 10:48:07.970439,Purchase,POS,Singapore,37.26,0
TXN00117385,116263,2025-03-04 10:53:23.332016,Online Transfer,Online,USA,12.84,0
TXN00117386,122135,2025-03-04 10:58:38.693593,Online Transfer,Online,France,1079.98,1
TXN00117387,114144,2025-03-04 11:03:54.055170,Purchase,ATM,UK,48.01,0
TXN00117388,102692,2025-03-04 11:09:09.416747,Purchase,ATM,Germany,20.79,0
TXN00117389,120680,2025-03-04 11:14:24.778323,Purchase,Online,India,9.39,0
TXN00117390,106387,2025-03-04 11:19:40.139900,Purchase,POS,UK,2.87,0
TXN00117391,113454,2025-03-04 11:24:55.501477,Purchase,Branch,USA,84.08,0
TXN00117392,119705,2025-03-04 11:30:10.863054,Bank Transfer,Online,UK,83.36,0
TXN00117393,111094,2025-03-04 11:35:26.224631,ATM Withdrawal,ATM,Singapore,41.9,0
TXN00117394,124215,2025-03-04 11:40:41.586207,Bank Transfer,Mobile,India,23.75,0
TXN00117395,118265,2025-03-04 11:45:56.947784,Online Transfer,Online,UK,11.41,0
TXN00117396,105924,2025-03-04 11:51:12.309361,Purchase,Mobile,Singapore,74.96,0
TXN00117397,125589,2025-03-04 11:56:27.670938,ATM Withdrawal,POS,India,22.47,0
TXN00117398,122001,2025-03-04 12:01:43.032515,Purchase,POS,UK,72.2,0
TXN00117399,126714,2025-03-04 12:06:58.394091,Purchase,Mobile,UK,6.27,0
TXN00117400,126392,2025-03-04 12:12:13.755668,Purchase,ATM,India,27.16,0
TXN00117401,114930,2025-03-04 12:17:29.117245,Bank Transfer,POS,France,8.7,0
TXN00117402,121525,2025-03-04 12:22:44.478822,ATM Withdrawal,Online,USA,124.52,0
TXN00117403,123615,2025-03-04 12:27:59.840399,Bank Transfer,Online,India,162.54,0
TXN00117404,128975,2025-03-04 12:33:15.201976,ATM Withdrawal,ATM,USA,15.21,0
TXN00117405,120805,2025-03-04 12:38:30.563552,ATM Withdrawal,ATM,UK,22.45,0
TXN00117406,113071,2025-03-04 12:43:45.925129,Bill Payment,ATM,UK,500.12,0
TXN00117407,110143,2025-03-04 12:49:01.286706,Online Transfer,POS,Germany,39.06,0
TXN00117408,101754,2025-03-04 12:54:16.648283,Purchase,Mobile,Germany,42.75,0
TXN00117409,114596,2025-03-04 12:59:32.009860,Purchase,Mobile,UK,14.81,0
TXN00117410,123423,2025-03-04 13:04:47.371436,ATM Withdrawal,Online,India,54.53,0
TXN00117411,128292,2025-03-04 13:10:02.733013,Purchase,Online,UAE,10.97,0
TXN00117412,117580,2025-03-04 13:15:18.094590,Bank Transfer,ATM,UK,110.12,0
TXN00117413,100626,2025-03-04 13:20:33.456167,ATM Withdrawal,Online,Australia,22.2,0
TXN00117414,125021,2025-03-04 13:25:48.817744,ATM Withdrawal,POS,France,98.94,0
TXN00117415,123743,2025-03-04 13:31:04.179320,ATM Withdrawal,Online,India,14.45,0
TXN00117416,108275,2025-03-04 13:36:19.540897,Bill Payment,Mobile,Australia,7.85,0
TXN00117417,116538,2025-03-04 13:41:34.902474,ATM Withdrawal,POS,India,47.58,0
TXN00117418,108626,2025-03-04 13:46:50.264051,Purchase,Online,UK,145.81,0
TXN00117419,120897,2025-03-04 13:52:05.625628,Bank Transfer,Mobile,France,23.91,0
TXN00117420,124452,2025-03-04 13:57:20.987204,Bill Payment,POS,India,19.18,0
TXN00117421,111961,2025-03-04 14:02:36.348781,Bill Payment,Mobile,Australia,128.19,0
TXN00117422,107407,2025-03-04 14:07:51.710358,Online Transfer,Online,UK,624.19,0
TXN00117423,105950,2025-03-04 14:13:07.071935,Purchase,Online,UAE,17.23,0
TXN00117424,114438,2025-03-04 14:18:22.433512,Purchase,Mobile,Australia,65.72,0
TXN00117425,126456,2025-03-04 14:23:37.795088,Online Transfer,ATM,India,49.54,0
TXN00117426,114303,2025-03-04 14:28:53.156665,Bill Payment,Mobile,UK,147.08,0
TXN00117427,104258,2025-03-04 14:34:08.518242,Purchase,Online,USA,16.12,1
TXN00117428,108834,2025-03-04 14:39:23.879819,Purchase,Online,UK,18.58,0
TXN00117429,104395,2025-03-04 14:44:39.241396,Purchase,POS,UK,97.53,0
TXN00117430,118760,2025-03-04 14:49:54.602973,ATM Withdrawal,ATM,USA,29.41,0
TXN00117431,109649,2025-03-04 14:55:09.964549,ATM Withdrawal,Online,Australia,178.71,0
TXN00117432,108725,2025-03-04 15:00:25.326126,Online Transfer,ATM,UK,95.7,0
TXN00117433,124204,2025-03-04 15:05:40.687703,Purchase,POS,UK,17.44,0
TXN00117434,107035,2025-03-04 15:10:56.049280,Bank Transfer,POS,UK,180.24,0
TXN00117435,124321,2025-03-04 15:16:11.410857,Bank Transfer,ATM,UK,40.21,0
TXN00117436,119964,2025-03-04 15:21:26.772433,Online Transfer,POS,India,24.5,0
TXN00117437,114762,2025-03-04 15:26:42.134010,Bill Payment,Mobile,India,190.12,0
TXN00117438,113671,2025-03-04 15:31:57.495587,Online Transfer,Online,India,158.66,0
TXN00117439,120017,2025-03-04 15:37:12.857164,Online Transfer,Online,Singapore,76.06,0
TXN00117440,115878,2025-03-04 15:42:28.218741,Purchase,Online,USA,5.83,0
TXN00117441,126748,2025-03-04 15:47:43.580317,Purchase,Mobile,UAE,72.69,0
TXN00117442,108929,2025-03-04 15:52:58.941894,Purchase,Mobile,UK,230.06,0
TXN00117443,118411,2025-03-04 15:58:14.303471,Purchase,Online,UK,11.34,0
TXN00117444,115117,2025-03-04 16:03:29.665048,Online Transfer,Online,Germany,124.53,0
TXN00117445,122701,2025-03-04 16:08:45.026625,ATM Withdrawal,Mobile,Germany,29.98,0
TXN00117446,118953,2025-03-04 16:14:00.388201,Purchase,Mobile,India,18.55,0
TXN00117447,113027,2025-03-04 16:19:15.749778,Purchase,POS,UK,143.37,0
TXN00117448,120124,2025-03-04 16:24:31.111355,Online Transfer,Online,UAE,24.21,0
TXN00117449,117826,2025-03-04 16:29:46.472932,Bill Payment,POS,UK,41.27,0
TXN00117450,118592,2025-03-04 16:35:01.834509,ATM Withdrawal,Online,Germany,79.58,0
TXN00117451,125719,2025-03-04 16:40:17.196085,Bill Payment,Branch,UAE,252.79,0
TXN00117452,117345,2025-03-04 16:45:32.557662,Purchase,POS,Germany,40.76,0
