customer_id,total_transactions,active_days,total_transaction_value,average_transaction_amount,maximum_transaction_amount,historical_fraud_transactions,historical_fraud_rate,average_transaction_velocity,maximum_transaction_velocity,rapid_transaction_count,amount_anomaly_count,international_transaction_count,digital_transaction_count,average_behavioural_risk_score,maximum_behavioural_risk_score
100519,6,6,1101.67,183.611667,888.92,0,0.0000,1.00000000,1.0000,0,1,4,2,1.3333,3
100520,5,5,385.46,77.092000,117.33,0,0.0000,1.00000000,1.0000,0,0,3,2,1.0000,2
100521,7,7,139.54,19.934286,52.64,0,0.0000,1.00000000,1.0000,0,0,5,2,1.0000,2
100522,11,11,815.67,74.151818,219.47,1,0.0909,1.00000000,1.0000,0,0,8,5,1.1818,2
100523,10,10,588.36,58.836000,270.29,1,0.1000,1.00000000,1.0000,0,0,8,4,1.2000,2
100524,8,8,503.17,62.896250,220.57,0,0.0000,1.00000000,1.0000,0,0,6,6,1.5000,2
100525,9,9,542.77,60.307778,124.88,0,0.0000,1.00000000,1.0000,0,0,5,4,1.0000,2
100526,7,7,520.85,74.407143,145.44,0,0.0000,1.00000000,1.0000,0,0,6,1,1.0000,1
100527,4,4,226.43,56.607500,84.03,0,0.0000,1.00000000,1.0000,0,0,1,1,0.5000,1
100528,8,8,1100.21,137.526250,671.86,0,0.0000,1.12500000,2.0000,0,1,5,4,1.3750,4
100529,5,5,179.92,35.984000,68.81,1,0.2000,1.00000000,1.0000,0,0,4,3,1.4000,2
100530,7,7,354.95,50.707143,184.65,2,0.2857,1.00000000,1.0000,0,0,5,4,1.2857,2
100531,8,8,351.51,43.938750,126.20,0,0.0000,1.00000000,1.0000,0,0,5,5,1.2500,2
100532,11,11,572.57,52.051818,247.34,1,0.0909,1.00000000,1.0000,0,0,7,5,1.0909,2
100533,5,5,320.70,64.140000,91.88,0,0.0000,1.00000000,1.0000,0,0,4,0,0.8000,1
100534,12,12,688.29,57.357500,236.32,0,0.0000,1.00000000,1.0000,0,0,10,5,1.2500,2
100535,8,8,1102.92,137.865000,818.61,0,0.0000,1.00000000,1.0000,0,1,6,7,1.8750,4
100536,9,9,489.92,54.435556,156.68,0,0.0000,1.00000000,1.0000,0,0,8,3,1.2222,2
100537,7,7,942.13,134.590000,389.05,0,0.0000,1.00000000,1.0000,0,0,4,3,1.2857,2
100538,7,7,562.78,80.397143,335.49,1,0.1429,1.00000000,1.0000,0,0,5,5,1.5714,3
100539,5,5,469.40,93.880000,171.83,0,0.0000,1.00000000,1.0000,0,0,2,4,1.2000,2
100540,6,6,198.17,33.028333,71.20,0,0.0000,1.00000000,1.0000,0,0,4,4,1.3333,2
100541,5,5,1046.29,209.258000,704.70,0,0.0000,1.00000000,1.0000,0,1,1,3,1.2000,3
100542,6,6,327.97,54.661667,92.58,0,0.0000,1.00000000,1.0000,0,0,4,3,1.1667,2
100543,4,4,113.82,28.455000,38.98,1,0.2500,1.00000000,1.0000,0,0,2,4,1.5000,2
100544,4,4,152.69,38.172500,46.79,0,0.0000,1.00000000,1.0000,0,0,2,2,1.0000,1
100545,8,8,459.77,57.471250,168.40,0,0.0000,1.00000000,1.0000,0,0,6,5,1.3750,2
100546,8,8,680.24,85.030000,394.36,0,0.0000,1.00000000,1.0000,0,0,5,5,1.3750,2
100547,11,10,524.38,47.670909,114.30,0,0.0000,1.09090909,2.0000,0,0,10,6,1.4545,2
100548,3,3,121.99,40.663333,103.48,0,0.0000,1.00000000,1.0000,0,0,3,2,1.6667,2
100549,4,4,484.15,121.037500,243.58,0,0.0000,1.00000000,1.0000,0,0,2,1,0.7500,2
100550,2,2,386.38,193.190000,342.19,0,0.0000,1.00000000,1.0000,0,0,1,1,1.5000,2
100551,4,4,237.65,59.412500,134.07,0,0.0000,1.00000000,1.0000,0,0,4,2,1.5000,2
100552,7,7,687.39,98.198571,347.33,0,0.0000,1.00000000,1.0000,0,0,6,4,1.5714,3
100553,10,9,993.82,99.382000,368.72,0,0.0000,1.10000000,2.0000,0,0,5,6,1.2000,3
100554,7,7,412.45,58.921429,118.86,0,0.0000,1.00000000,1.0000,0,0,3,3,0.8571,2
100555,12,12,648.68,54.056667,149.30,0,0.0000,1.00000000,1.0000,0,0,7,9,1.3333,2
100556,9,9,733.43,81.492222,202.07,0,0.0000,1.00000000,1.0000,0,0,7,4,1.2222,2
100557,11,11,1154.05,104.913636,353.75,0,0.0000,1.00000000,1.0000,0,0,9,7,1.5455,3
100558,9,9,774.54,86.060000,225.11,0,0.0000,1.00000000,1.0000,0,0,8,2,1.1111,2
100559,11,11,691.03,62.820909,178.07,0,0.0000,1.00000000,1.0000,0,0,7,7,1.2727,2
100560,6,6,538.87,89.811667,409.39,0,0.0000,1.00000000,1.0000,0,0,5,5,1.8333,2
100561,5,5,83.84,16.768000,34.19,0,0.0000,1.00000000,1.0000,0,0,2,3,1.0000,2
100562,6,6,262.46,43.743333,90.60,0,0.0000,1.00000000,1.0000,0,0,5,1,1.0000,2
100563,7,7,1084.68,154.954286,792.82,1,0.1429,1.00000000,1.0000,0,1,6,4,1.7143,4
100564,4,4,1006.85,251.712500,730.51,0,0.0000,1.00000000,1.0000,0,1,2,3,1.7500,4
100565,5,5,343.68,68.736000,189.09,0,0.0000,1.20000000,2.0000,0,0,3,3,1.2000,2
100566,8,8,549.18,68.647500,126.87,0,0.0000,1.00000000,1.0000,0,0,3,6,1.1250,2
100567,6,6,761.42,126.903333,474.37,0,0.0000,1.00000000,1.0000,0,0,5,3,1.5000,3
100568,5,5,198.56,39.712000,102.00,0,0.0000,1.00000000,1.0000,0,0,3,3,1.2000,2
100569,7,7,442.90,63.271429,148.52,0,0.0000,1.00000000,1.0000,0,0,4,3,1.0000,2
100570,9,9,977.48,108.608889,391.89,0,0.0000,1.00000000,1.0000,0,0,4,5,1.1111,3
100571,8,8,960.49,120.061250,526.50,0,0.0000,1.00000000,1.0000,0,0,4,3,1.0000,2
100572,11,11,965.09,87.735455,493.56,0,0.0000,1.00000000,1.0000,0,0,7,3,1.0000,2
100573,4,4,120.95,30.237500,56.02,0,0.0000,1.00000000,1.0000,0,0,2,2,1.0000,2
100574,1,1,1.54,1.540000,1.54,0,0.0000,1.00000000,1.0000,0,0,1,1,2.0000,2
100575,6,6,266.15,44.358333,76.05,0,0.0000,1.00000000,1.0000,0,0,4,3,1.1667,2
100576,2,2,162.13,81.065000,84.40,0,0.0000,1.00000000,1.0000,0,0,1,2,1.5000,2
100577,9,8,489.32,54.368889,176.14,0,0.0000,1.11111111,2.0000,0,0,4,3,0.7778,2
100578,7,7,820.51,117.215714,521.95,0,0.0000,1.00000000,1.0000,0,0,0,0,0.1429,1
100579,8,8,357.55,44.693750,129.97,0,0.0000,1.00000000,1.0000,0,0,5,5,1.2500,2
100580,5,5,504.48,100.896000,225.47,0,0.0000,1.00000000,1.0000,0,0,2,4,1.2000,2
100581,8,8,634.61,79.326250,329.65,0,0.0000,1.00000000,1.0000,0,0,5,5,1.3750,3
100582,3,3,806.48,268.826667,749.19,0,0.0000,1.00000000,1.0000,0,1,2,0,1.3333,2
100583,3,3,160.79,53.596667,147.02,0,0.0000,1.00000000,1.0000,0,0,1,1,0.6667,1
100584,7,7,1545.33,220.761429,745.99,0,0.0000,1.00000000,1.0000,0,1,4,2,1.2857,3
100585,5,5,257.93,51.586000,96.78,2,0.4000,1.00000000,1.0000,0,0,3,2,1.0000,2
100586,1,1,123.78,123.780000,123.78,0,0.0000,1.00000000,1.0000,0,0,1,0,1.0000,1
100587,6,6,331.50,55.250000,125.51,0,0.0000,1.00000000,1.0000,0,0,5,1,1.0000,2
100588,10,10,761.12,76.112000,272.66,0,0.0000,1.00000000,1.0000,0,0,5,2,0.7000,2
100589,7,7,365.95,52.278571,180.13,1,0.1429,1.00000000,1.0000,0,0,6,6,1.7143,2
100590,10,10,578.77,57.877000,172.08,0,0.0000,1.00000000,1.0000,0,0,4,3,0.7000,2
100591,7,7,508.37,72.624286,314.03,0,0.0000,1.00000000,1.0000,0,0,5,4,1.2857,2
100592,11,11,588.94,53.540000,232.93,0,0.0000,1.00000000,1.0000,0,0,7,4,1.0000,2
100593,6,6,216.72,36.120000,103.40,1,0.1667,1.00000000,1.0000,0,0,5,4,1.5000,2
100594,6,6,869.86,144.976667,542.93,0,0.0000,1.00000000,1.0000,0,0,4,2,1.1667,2
100595,8,7,666.23,83.278750,225.24,1,0.1250,1.12500000,2.0000,0,0,6,4,1.2500,2
100596,7,7,443.23,63.318571,104.74,1,0.1429,1.00000000,1.0000,0,0,5,5,1.4286,2
100597,4,4,611.93,152.982500,286.34,0,0.0000,1.00000000,1.0000,0,0,4,3,1.7500,2
100598,11,10,388.94,35.358182,84.39,1,0.0909,1.09090909,2.0000,0,0,5,9,1.2727,2
100599,6,6,565.85,94.308333,289.31,0,0.0000,1.00000000,1.0000,0,0,3,1,0.6667,2
100600,7,7,832.13,118.875714,364.33,1,0.1429,1.00000000,1.0000,0,0,5,3,1.2857,2
100601,5,5,176.06,35.212000,55.49,1,0.2000,1.00000000,1.0000,0,0,5,3,1.6000,2
100602,5,5,113.99,22.798000,50.76,0,0.0000,1.00000000,1.0000,0,0,4,3,1.4000,2
100603,11,11,1070.72,97.338182,281.68,0,0.0000,1.00000000,1.0000,0,0,6,9,1.3636,2
100604,8,8,694.07,86.758750,151.80,1,0.1250,1.00000000,1.0000,0,0,6,2,1.0000,2
100605,7,7,392.85,56.121429,159.75,0,0.0000,1.00000000,1.0000,0,0,5,2,1.0000,2
100606,11,11,623.49,56.680909,121.98,0,0.0000,1.09090909,2.0000,0,0,7,7,1.2727,2
100607,9,9,764.73,84.970000,286.02,0,0.0000,1.00000000,1.0000,0,0,7,4,1.2222,2
100608,11,11,2963.36,269.396364,1928.61,0,0.0000,1.00000000,1.0000,0,1,8,6,1.5455,4
100609,9,9,742.11,82.456667,268.44,0,0.0000,1.00000000,1.0000,0,0,5,5,1.1111,2
100610,6,6,189.05,31.508333,45.83,0,0.0000,1.00000000,1.0000,0,0,3,2,0.8333,2
100611,5,5,838.82,167.764000,522.48,0,0.0000,1.00000000,1.0000,0,0,3,2,1.2000,2
100612,6,6,252.65,42.108333,94.02,0,0.0000,1.00000000,1.0000,0,0,5,5,1.6667,2
100613,9,9,906.40,100.711111,434.50,0,0.0000,1.00000000,1.0000,0,0,5,5,1.2222,2
100614,7,7,403.96,57.708571,187.71,1,0.1429,1.00000000,1.0000,0,0,4,4,1.1429,2
100615,6,6,782.75,130.458333,288.44,0,0.0000,1.00000000,1.0000,0,0,2,5,1.1667,2
100616,8,8,584.83,73.103750,281.11,0,0.0000,1.00000000,1.0000,0,0,6,5,1.3750,2
100617,3,3,282.43,94.143333,151.39,1,0.3333,1.00000000,1.0000,0,0,3,1,1.3333,2
100618,11,11,531.61,48.328182,180.30,1,0.0909,1.00000000,1.0000,0,0,6,8,1.2727,2
100619,6,6,922.71,153.785000,677.40,1,0.1667,1.00000000,1.0000,0,1,2,5,1.5000,2
100620,11,11,771.68,70.152727,183.09,0,0.0000,1.00000000,1.0000,0,0,7,7,1.2727,2
100621,13,13,1455.05,111.926923,534.62,0,0.0000,1.07692308,2.0000,0,0,11,7,1.4615,3
100622,2,2,130.27,65.135000,75.42,0,0.0000,1.00000000,1.0000,0,0,1,0,0.5000,1
100623,6,6,571.50,95.250000,446.25,0,0.0000,1.00000000,1.0000,0,0,2,3,1.0000,2
100624,8,8,336.77,42.096250,100.00,1,0.1250,1.00000000,1.0000,0,0,6,4,1.2500,2
100625,3,3,162.89,54.296667,88.49,0,0.0000,1.00000000,1.0000,0,0,2,2,1.3333,2
100626,4,4,231.08,57.770000,167.73,0,0.0000,1.00000000,1.0000,0,0,3,4,1.7500,2
100627,7,7,420.12,60.017143,124.50,0,0.0000,1.00000000,1.0000,0,0,2,3,0.7143,2
100628,7,7,440.50,62.928571,140.37,0,0.0000,1.14285714,2.0000,0,0,7,2,1.2857,2
100629,3,3,136.40,45.466667,65.08,0,0.0000,1.00000000,1.0000,0,0,3,3,2.0000,2
100630,4,4,113.37,28.342500,68.47,0,0.0000,1.00000000,1.0000,0,0,1,1,0.5000,1
100631,7,7,983.23,140.461429,488.62,0,0.0000,1.00000000,1.0000,0,0,3,1,0.7143,2
100632,8,8,945.97,118.246250,319.12,0,0.0000,1.00000000,1.0000,0,0,8,3,1.3750,2
100633,4,4,275.18,68.795000,129.36,0,0.0000,1.00000000,1.0000,0,0,2,2,1.0000,1
100634,10,9,641.72,64.172000,177.99,0,0.0000,1.20000000,2.0000,0,0,6,3,0.9000,2
100635,5,5,527.31,105.462000,329.57,0,0.0000,1.00000000,1.0000,0,0,1,2,0.8000,3
100636,6,6,441.78,73.630000,159.59,0,0.0000,1.00000000,1.0000,0,0,6,3,1.5000,2
100637,7,7,697.10,99.585714,401.38,0,0.0000,1.14285714,2.0000,0,0,5,4,1.4286,2
100638,10,10,606.61,60.661000,99.49,1,0.1000,1.00000000,1.0000,0,0,9,7,1.6000,2
100639,5,5,165.95,33.190000,110.28,0,0.0000,1.00000000,1.0000,0,0,1,5,1.2000,2
100640,6,6,362.27,60.378333,208.20,0,0.0000,1.00000000,1.0000,0,0,4,0,0.6667,1
100641,7,7,992.86,141.837143,394.85,1,0.1429,1.00000000,1.0000,0,0,4,7,1.7143,2
100642,7,6,544.26,77.751429,241.98,0,0.0000,1.14285714,2.0000,0,0,5,4,1.2857,2
100643,6,6,1009.16,168.193333,538.82,0,0.0000,1.00000000,1.0000,0,0,4,1,1.0000,2
100644,9,9,356.36,39.595556,133.47,0,0.0000,1.00000000,1.0000,0,0,4,3,0.7778,2
100645,5,5,1006.60,201.320000,309.18,1,0.2000,1.00000000,1.0000,0,0,2,5,1.4000,2
100646,16,15,588.14,36.758750,159.17,0,0.0000,1.06250000,2.0000,0,0,13,8,1.3125,2
100647,5,5,401.76,80.352000,249.37,0,0.0000,1.00000000,1.0000,0,0,3,2,1.0000,1
100648,3,3,114.88,38.293333,79.55,0,0.0000,1.00000000,1.0000,0,0,3,1,1.3333,2
100649,7,7,299.40,42.771429,109.28,0,0.0000,1.00000000,1.0000,0,0,5,1,0.8571,2
100650,5,5,1055.28,211.056000,920.39,0,0.0000,1.00000000,1.0000,0,1,2,1,1.0000,2
100651,11,11,756.86,68.805455,405.99,0,0.0000,1.00000000,1.0000,0,0,7,5,1.1818,2
100652,1,1,69.75,69.750000,69.75,0,0.0000,1.00000000,1.0000,0,0,1,1,2.0000,2
100653,9,9,688.26,76.473333,235.23,0,0.0000,1.11111111,2.0000,0,0,6,3,1.0000,2
100654,3,3,199.29,66.430000,182.88,0,0.0000,1.00000000,1.0000,0,0,1,2,1.0000,1
100655,12,11,1115.70,92.975000,296.05,1,0.0833,1.16666667,2.0000,0,0,10,9,1.5833,2
100656,4,4,404.97,101.242500,189.11,0,0.0000,1.00000000,1.0000,0,0,2,3,1.2500,2
100657,5,5,418.06,83.612000,139.25,0,0.0000,1.00000000,1.0000,0,0,3,3,1.2000,2
100658,5,5,1033.19,206.638000,553.04,0,0.0000,1.00000000,1.0000,0,0,3,1,1.2000,2
100659,7,6,1384.01,197.715714,889.34,0,0.0000,1.14285714,2.0000,0,1,4,4,1.4286,3
100660,4,4,377.06,94.265000,212.22,1,0.2500,1.00000000,1.0000,0,0,4,3,1.7500,2
100661,8,8,263.53,32.941250,94.29,0,0.0000,1.00000000,1.0000,0,0,6,4,1.2500,2
100662,9,9,544.54,60.504444,220.47,0,0.0000,1.00000000,1.0000,0,0,6,4,1.1111,2
100663,5,5,698.27,139.654000,448.03,0,0.0000,1.00000000,1.0000,0,0,4,2,1.4000,2
100664,7,7,1065.99,152.284286,289.30,0,0.0000,1.00000000,1.0000,0,0,5,4,1.2857,2
100665,7,6,332.55,47.507143,85.76,0,0.0000,1.14285714,2.0000,0,0,6,3,1.2857,2
100666,11,11,1155.13,105.011818,440.12,0,0.0000,1.00000000,1.0000,0,0,6,5,1.0909,2
100667,13,13,1183.54,91.041538,360.55,0,0.0000,1.00000000,1.0000,0,0,8,9,1.3846,3
100668,10,10,1028.71,102.871000,431.71,0,0.0000,1.00000000,1.0000,0,0,6,5,1.2000,2
100669,6,6,1229.21,204.868333,831.24,0,0.0000,1.00000000,1.0000,0,1,4,3,1.5000,2
100670,4,4,412.84,103.210000,234.32,0,0.0000,1.00000000,1.0000,0,0,4,3,1.7500,2
100671,6,6,295.67,49.278333,139.53,0,0.0000,1.00000000,1.0000,0,0,4,3,1.1667,2
100672,11,10,1038.46,94.405455,249.74,0,0.0000,1.09090909,2.0000,0,0,7,8,1.3636,2
100673,5,5,577.03,115.406000,211.05,0,0.0000,1.00000000,1.0000,0,0,5,3,1.6000,2
100674,4,4,254.91,63.727500,93.77,0,0.0000,1.00000000,1.0000,0,0,4,0,1.0000,1
100675,2,2,312.96,156.480000,286.02,0,0.0000,1.00000000,1.0000,0,0,1,0,0.5000,1
100676,11,11,1208.20,109.836364,347.29,0,0.0000,1.00000000,1.0000,0,0,8,7,1.4545,3
100677,7,7,510.54,72.934286,244.06,0,0.0000,1.00000000,1.0000,0,0,3,2,0.7143,2
100678,7,7,893.93,127.704286,428.30,0,0.0000,1.00000000,1.0000,0,0,4,4,1.2857,2
100679,8,8,314.48,39.310000,115.26,0,0.0000,1.00000000,1.0000,0,0,4,3,0.8750,2
100680,6,6,658.80,109.800000,581.33,0,0.0000,1.00000000,1.0000,0,0,5,3,1.5000,3
100681,8,8,709.05,88.631250,292.15,0,0.0000,1.00000000,1.0000,0,0,7,4,1.3750,2
100682,6,6,399.83,66.638333,163.92,0,0.0000,1.16666667,2.0000,0,0,2,2,0.6667,1
100683,6,6,808.07,134.678333,422.94,1,0.1667,1.00000000,1.0000,0,0,4,3,1.3333,2
100684,9,9,1039.38,115.486667,456.90,1,0.1111,1.00000000,1.0000,0,0,6,6,1.4444,2
100685,4,4,501.80,125.450000,268.30,0,0.0000,1.00000000,1.0000,0,0,3,2,1.2500,2
100686,9,9,696.83,77.425556,418.20,0,0.0000,1.00000000,1.0000,0,0,4,4,1.0000,2
100687,3,3,202.45,67.483333,164.07,0,0.0000,1.00000000,1.0000,0,0,1,1,0.6667,2
100688,6,6,466.49,77.748333,255.20,0,0.0000,1.00000000,1.0000,0,0,5,4,1.5000,2
100689,8,8,511.99,63.998750,271.90,1,0.1250,1.00000000,1.0000,0,0,5,2,0.8750,2
100690,6,6,1464.86,244.143333,566.81,1,0.1667,1.00000000,1.0000,0,0,4,3,1.3333,2
100691,4,4,403.93,100.982500,303.96,0,0.0000,1.00000000,1.0000,0,0,4,4,2.0000,2
100692,8,8,1109.47,138.683750,434.71,1,0.1250,1.00000000,1.0000,0,0,7,4,1.5000,2
100693,6,6,351.64,58.606667,227.27,0,0.0000,1.00000000,1.0000,0,0,3,3,1.0000,2
100694,10,10,1407.72,140.772000,456.36,0,0.0000,1.00000000,1.0000,0,0,5,7,1.4000,2
100695,4,4,365.12,91.280000,229.49,0,0.0000,1.00000000,1.0000,0,0,2,3,1.2500,2
100696,8,8,288.01,36.001250,108.89,0,0.0000,1.00000000,1.0000,0,0,4,4,1.0000,2
100697,4,4,1187.19,296.797500,813.53,0,0.0000,1.00000000,1.0000,0,1,2,2,1.5000,3
100698,6,6,958.54,159.756667,758.44,1,0.1667,1.00000000,1.0000,0,1,6,2,1.6667,3
100699,5,5,404.23,80.846000,246.26,0,0.0000,1.00000000,1.0000,0,0,4,4,1.6000,2
100700,5,5,178.17,35.634000,50.73,0,0.0000,1.00000000,1.0000,0,0,3,2,1.0000,2
100701,7,7,425.30,60.757143,176.06,0,0.0000,1.00000000,1.0000,0,0,0,3,0.4286,1
100702,3,3,305.07,101.690000,163.28,0,0.0000,1.00000000,1.0000,0,0,2,2,1.3333,2
100703,5,5,435.06,87.012000,304.24,0,0.0000,1.00000000,1.0000,0,0,2,2,0.8000,1
100704,6,6,227.42,37.903333,93.08,0,0.0000,1.00000000,1.0000,0,0,3,3,1.0000,2
100705,5,5,1371.12,274.224000,1053.40,0,0.0000,1.00000000,1.0000,0,1,5,5,2.4000,4
100706,4,4,119.31,29.827500,39.69,0,0.0000,1.00000000,1.0000,0,0,3,2,1.2500,2
100707,6,6,461.32,76.886667,177.16,0,0.0000,1.00000000,1.0000,0,0,4,2,1.0000,2
100708,6,6,512.24,85.373333,250.88,0,0.0000,1.00000000,1.0000,0,0,4,3,1.1667,2
100709,1,1,93.53,93.530000,93.53,0,0.0000,1.00000000,1.0000,0,0,0,1,1.0000,1
100710,8,8,592.72,74.090000,250.85,0,0.0000,1.00000000,1.0000,0,0,5,2,0.8750,2
100711,5,5,292.62,58.524000,140.91,0,0.0000,1.00000000,1.0000,0,0,4,1,1.0000,2
100712,7,7,673.76,96.251429,420.79,0,0.0000,1.00000000,1.0000,0,0,6,3,1.4286,3
100713,5,5,323.66,64.732000,147.51,0,0.0000,1.00000000,1.0000,0,0,3,3,1.2000,2
100714,4,4,303.79,75.947500,146.35,0,0.0000,1.00000000,1.0000,0,0,3,2,1.2500,2
100715,8,8,599.96,74.995000,249.49,0,0.0000,1.00000000,1.0000,0,0,5,6,1.3750,2
100716,9,9,506.79,56.310000,163.40,0,0.0000,1.00000000,1.0000,0,0,5,5,1.1111,2
100717,10,9,429.56,42.956000,86.16,0,0.0000,1.10000000,2.0000,0,0,7,6,1.3000,2
100718,9,9,1299.64,144.404444,728.64,0,0.0000,1.00000000,1.0000,0,1,6,5,1.4444,3
100719,6,5,399.65,66.608333,180.88,0,0.0000,1.16666667,2.0000,0,0,4,6,1.6667,2
100720,9,9,629.55,69.950000,259.08,0,0.0000,1.00000000,1.0000,0,0,8,5,1.4444,2
100721,6,6,548.67,91.445000,305.28,0,0.0000,1.00000000,1.0000,0,0,3,3,1.0000,2
100722,11,11,392.33,35.666364,117.29,0,0.0000,1.00000000,1.0000,0,0,6,8,1.2727,2
100723,10,10,356.84,35.684000,64.61,0,0.0000,1.00000000,1.0000,0,0,8,8,1.6000,2
100724,6,6,275.27,45.878333,111.73,0,0.0000,1.00000000,1.0000,0,0,3,3,1.0000,2
100725,7,7,1079.69,154.241429,442.99,0,0.0000,1.00000000,1.0000,0,0,2,3,0.8571,2
100726,7,7,1703.26,243.322857,530.20,0,0.0000,1.00000000,1.0000,0,0,6,3,1.5714,2
100727,8,8,322.84,40.355000,119.22,1,0.1250,1.00000000,1.0000,0,0,5,5,1.2500,2
100728,5,5,428.86,85.772000,220.14,0,0.0000,1.00000000,1.0000,0,0,3,3,1.2000,2
100729,6,5,513.29,85.548333,293.19,0,0.0000,1.16666667,2.0000,0,0,4,3,1.1667,2
100730,4,4,204.32,51.080000,162.91,0,0.0000,1.00000000,1.0000,0,0,1,2,0.7500,1
100731,7,7,941.33,134.475714,397.42,0,0.0000,1.00000000,1.0000,0,0,6,2,1.2857,3
100732,7,7,1221.27,174.467143,981.51,0,0.0000,1.00000000,1.0000,0,1,4,3,1.2857,4
100733,8,8,440.50,55.062500,198.45,0,0.0000,1.00000000,1.0000,0,0,5,4,1.1250,2
100734,7,7,804.26,114.894286,408.60,0,0.0000,1.00000000,1.0000,0,0,5,4,1.4286,2
100735,11,11,2452.44,222.949091,904.11,0,0.0000,1.09090909,2.0000,0,2,8,3,1.4545,4
100736,7,7,870.40,124.342857,462.46,0,0.0000,1.00000000,1.0000,0,0,4,3,1.1429,2
100737,5,5,1006.09,201.218000,494.83,0,0.0000,1.00000000,1.0000,0,0,4,2,1.4000,2
100738,5,5,369.97,73.994000,216.64,0,0.0000,1.00000000,1.0000,0,0,4,3,1.4000,2
100739,7,7,443.39,63.341429,170.63,0,0.0000,1.00000000,1.0000,0,0,5,2,1.0000,2
100740,8,8,680.92,85.115000,186.49,0,0.0000,1.00000000,1.0000,0,0,4,7,1.3750,2
100741,5,4,276.99,55.398000,117.46,0,0.0000,1.20000000,2.0000,0,0,4,4,1.6000,2
100742,7,7,375.76,53.680000,130.39,0,0.0000,1.00000000,1.0000,0,0,4,4,1.1429,2
100743,5,5,444.20,88.840000,211.82,1,0.2000,1.00000000,1.0000,0,0,4,3,1.4000,2
100744,7,7,532.53,76.075714,166.44,0,0.0000,1.00000000,1.0000,0,0,7,3,1.4286,2
100745,11,11,375.04,34.094545,117.31,1,0.0909,1.00000000,1.0000,0,0,9,6,1.3636,2
100746,8,8,666.47,83.308750,348.96,0,0.0000,1.00000000,1.0000,0,0,6,6,1.6250,3
100747,6,6,261.22,43.536667,105.36,0,0.0000,1.00000000,1.0000,0,0,5,3,1.3333,2
100748,4,4,318.02,79.505000,114.57,0,0.0000,1.00000000,1.0000,0,0,1,2,0.7500,2
100749,7,7,1179.51,168.501429,419.35,1,0.1429,1.00000000,1.0000,0,0,5,4,1.4286,2
100750,5,5,425.78,85.156000,198.87,0,0.0000,1.00000000,1.0000,0,0,4,2,1.2000,2
100751,8,8,1637.76,204.720000,1486.10,1,0.1250,1.00000000,1.0000,0,1,7,6,1.8750,3
100752,8,8,3605.84,450.730000,2973.25,1,0.1250,1.00000000,1.0000,0,1,4,5,1.5000,3
100753,7,7,298.05,42.578571,131.86,1,0.1429,1.00000000,1.0000,0,0,6,6,1.7143,2
100754,7,7,454.51,64.930000,147.70,0,0.0000,1.14285714,2.0000,0,0,5,4,1.2857,2
100755,5,5,439.34,87.868000,243.24,0,0.0000,1.00000000,1.0000,0,0,2,3,1.0000,2
100756,9,9,802.51,89.167778,335.64,1,0.1111,1.00000000,1.0000,0,0,5,4,1.1111,2
100757,3,3,236.03,78.676667,158.70,0,0.0000,1.00000000,1.0000,0,0,2,0,0.6667,1
100758,6,6,1035.79,172.631667,793.71,0,0.0000,1.00000000,1.0000,0,1,4,2,1.3333,3
100759,5,5,348.71,69.742000,135.39,0,0.0000,1.00000000,1.0000,0,0,2,3,1.0000,2
100760,4,4,177.39,44.347500,82.21,0,0.0000,1.00000000,1.0000,0,0,3,2,1.2500,2
100761,9,9,857.73,95.303333,371.55,0,0.0000,1.00000000,1.0000,0,0,8,4,1.4444,2
100762,9,8,903.29,100.365556,414.05,0,0.0000,1.11111111,2.0000,0,0,6,3,1.1111,2
100763,5,5,459.02,91.804000,176.95,0,0.0000,1.00000000,1.0000,0,0,5,3,1.6000,2
100764,7,7,317.38,45.340000,139.59,0,0.0000,1.00000000,1.0000,0,0,5,4,1.2857,2
100765,9,9,468.28,52.031111,129.05,0,0.0000,1.00000000,1.0000,0,0,7,2,1.0000,2
100766,9,9,386.87,42.985556,101.51,1,0.1111,1.00000000,1.0000,0,0,6,4,1.1111,2
100767,8,8,410.80,51.350000,169.83,1,0.1250,1.00000000,1.0000,0,0,3,3,0.7500,2
100768,4,4,158.18,39.545000,78.29,1,0.2500,1.00000000,1.0000,0,0,3,2,1.2500,2
100769,11,11,532.94,48.449091,133.29,0,0.0000,1.00000000,1.0000,0,0,8,5,1.1818,2
100770,9,9,792.02,88.002222,212.21,0,0.0000,1.00000000,1.0000,0,0,6,5,1.2222,2
100771,11,11,949.27,86.297273,430.15,0,0.0000,1.00000000,1.0000,0,0,7,5,1.1818,2
100772,9,9,874.99,97.221111,698.24,0,0.0000,1.00000000,1.0000,0,1,4,7,1.4444,3
100773,7,7,671.45,95.921429,174.07,0,0.0000,1.00000000,1.0000,0,0,4,2,0.8571,2
100774,4,4,162.96,40.740000,63.76,1,0.2500,1.00000000,1.0000,0,0,3,2,1.2500,2
100775,7,7,1055.15,150.735714,644.23,0,0.0000,1.14285714,2.0000,0,1,4,4,1.4286,3
100776,3,3,1610.00,536.666667,1556.19,0,0.0000,1.00000000,1.0000,0,1,3,1,2.0000,3
100777,2,2,51.56,25.780000,44.63,0,0.0000,1.00000000,1.0000,0,0,2,1,1.5000,2
100778,8,8,2329.61,291.201250,1726.43,2,0.2500,1.00000000,1.0000,0,1,6,3,1.3750,3
